Unnamed: 0.1,Unnamed: 0,state,birth_year,birth_month,LBW_ratio,latitude,longitude,mp1,mp2,mp3,mp4,mp5,Degree Farenheit
602,602,Massachusetts,2016,11,0.071677712,42.2596,-71.8083,,0.007,0.006,0.00125,,52.1
603,603,Massachusetts,2016,12,0.086397392,42.2596,-71.8083,0.014,0,0.006,0.00125,,50.3
604,604,Massachusetts,2016,2,0.076710817,42.2596,-71.8083,0.002,0.0042,0.018533333,,0.007,29.7
605,605,Massachusetts,2016,3,0.079471307,42.2596,-71.8083,0.001857143,0.008285714,0.022636364,0.014,0,33.5
606,606,Massachusetts,2016,4,0.072184626,42.2596,-71.8083,0.003777778,0.017428571,0.021,0.014,0.0032,36.4
607,607,Massachusetts,2016,5,0.070616883,42.2596,-71.8083,0.0042,0.018533333,,0.007,0.006,40.5
608,608,Massachusetts,2016,6,0.073273761,42.2596,-71.8083,0.008285714,0.022636364,0.014,0,0.006,44.8
609,609,Massachusetts,2016,7,0.069450889,42.2596,-71.8083,0.017428571,0.021,0.014,0.0032,0.005666667,48.8
610,610,Massachusetts,2016,8,0.07265357,42.2596,-71.8083,0.018533333,,0.007,0.006,0.00125,51.7
611,611,Massachusetts,2016,9,0.064615885,42.2596,-71.8083,0.022636364,0.014,0,0.006,0.00125,53.2
612,612,Massachusetts,2017,1,0.082884822,42.2596,-71.8083,0.014,0.0032,0.005666667,0.000666667,,31.5
613,613,Massachusetts,2017,10,0.068490906,42.2596,-71.8083,0.000666667,,,,,52.8
614,614,Massachusetts,2017,11,0.075802772,42.2596,-71.8083,,,,,,51.7
615,615,Massachusetts,2017,12,0.074595355,42.2596,-71.8083,,,,,,49.6
616,616,Massachusetts,2017,2,0.079217509,42.2596,-71.8083,0.007,0.006,0.00125,,,32.3
617,617,Massachusetts,2017,3,0.071161049,42.2596,-71.8083,0,0.006,0.00125,,,32
618,618,Massachusetts,2017,4,0.069424716,42.2596,-71.8083,0.0032,0.005666667,0.000666667,,,36.6
619,619,Massachusetts,2017,5,0.072058579,42.2596,-71.8083,0.006,0.00125,,,,40.3
620,620,Massachusetts,2017,6,0.076784545,42.2596,-71.8083,0.006,0.00125,,,,44.6
621,621,Massachusetts,2017,7,0.07076825,42.2596,-71.8083,0.005666667,0.000666667,,,,48.2
622,622,Massachusetts,2017,8,0.069978132,42.2596,-71.8083,0.00125,,,,,50.7
623,623,Massachusetts,2017,9,0.076642336,42.2596,-71.8083,0.00125,,,,,52.3
624,624,Massachusetts,2018,1,0.075760302,42.2596,-71.8083,,,,,,24.5
625,625,Massachusetts,2018,10,0.077378937,42.2596,-71.8083,,,25.5,,,52.4
626,626,Massachusetts,2018,11,0.078071596,42.2596,-71.8083,,25.5,,,,51.1
627,627,Massachusetts,2018,12,0.068142445,42.2596,-71.8083,,25.5,,,,49.5
628,628,Massachusetts,2018,2,0.074241827,42.2596,-71.8083,,,,,25.5,29.4
629,629,Massachusetts,2018,3,0.071624871,42.2596,-71.8083,,,,,25.5,31.2
630,630,Massachusetts,2018,4,0.077348066,42.2596,-71.8083,,,,,25.5,34
631,631,Massachusetts,2018,5,0.078148087,42.2596,-71.8083,,,,25.5,,39.3
632,632,Massachusetts,2018,6,0.078382007,42.2596,-71.8083,,,,25.5,,43.6
633,633,Massachusetts,2018,7,0.070295897,42.2596,-71.8083,,,,25.5,,47.8
634,634,Massachusetts,2018,8,0.075777202,42.2596,-71.8083,,,25.5,,,51
635,635,Massachusetts,2018,9,0.074255751,42.2596,-71.8083,,,25.5,,,52.6
636,636,Massachusetts,2019,1,0.07821836,42.2596,-71.8083,,25.5,,,,25.9
637,637,Massachusetts,2019,10,0.080072643,42.2596,-71.8083,,,,,,51.5
638,638,Massachusetts,2019,11,0.072564431,42.2596,-71.8083,,,,,,50.2
639,639,Massachusetts,2019,12,0.078453244,42.2596,-71.8083,,,,,,48.5
640,640,Massachusetts,2019,2,0.071798963,42.2596,-71.8083,25.5,,,,,27.2
641,641,Massachusetts,2019,3,0.076104311,42.2596,-71.8083,25.5,,,,,29.4
642,642,Massachusetts,2019,4,0.08028169,42.2596,-71.8083,25.5,,,,,34
643,643,Massachusetts,2019,5,0.071596639,42.2596,-71.8083,,,,,,38.2
644,644,Massachusetts,2019,6,0.077217391,42.2596,-71.8083,,,,,,42.8
645,645,Massachusetts,2019,7,0.074312369,42.2596,-71.8083,,,,,,47.2
646,646,Massachusetts,2019,8,0.074542009,42.2596,-71.8083,,,,,,50
647,647,Massachusetts,2019,9,0.069046031,42.2596,-71.8083,,,,,,51.4
648,648,Massachusetts,2020,1,0.079385403,42.2596,-71.8083,,,,,,32
649,649,Massachusetts,2020,10,0.069429098,42.2596,-71.8083,,,,,,53.3
650,650,Massachusetts,2020,11,0.069108092,42.2596,-71.8083,,,,,,52.5
651,651,Massachusetts,2020,12,0.078677075,42.2596,-71.8083,,,,,,50.9
652,652,Massachusetts,2020,2,0.069709224,42.2596,-71.8083,,,,,,32.2
653,653,Massachusetts,2020,3,0.073934161,42.2596,-71.8083,,,,,,34.9
654,654,Massachusetts,2020,4,0.070136169,42.2596,-71.8083,,,,,,36.9
655,655,Massachusetts,2020,5,0.077904171,42.2596,-71.8083,,,,,,40.8
656,656,Massachusetts,2020,6,0.069763514,42.2596,-71.8083,,,,,,45.3
657,657,Massachusetts,2020,7,0.07113385,42.2596,-71.8083,,,,,,49.4
658,658,Massachusetts,2020,8,0.072471147,42.2596,-71.8083,,,,,,52.2
659,659,Massachusetts,2020,9,0.071932299,42.2596,-71.8083,,,,,,53.4
660,660,Mississippi,2016,1,0.113231964,32.7364,-89.6678,,,,,,43.7
661,661,Mississippi,2016,10,0.115243902,32.7364,-89.6678,,,1081.081081,543.4129032,847.3923077,68.3
662,662,Mississippi,2016,11,0.112443292,32.7364,-89.6678,,,850,732.857377,4.875,67.4
663,663,Mississippi,2016,12,0.111351686,32.7364,-89.6678,,1304.347826,503.3333333,785.3686275,,65.9
664,664,Mississippi,2016,2,0.108144643,32.7364,-89.6678,,,,,,47.3
665,665,Mississippi,2016,3,0.109477635,32.7364,-89.6678,,,,,1304.347826,51.6
666,666,Mississippi,2016,4,0.122610891,32.7364,-89.6678,,,,,1081.081081,55
667,667,Mississippi,2016,5,0.116364856,32.7364,-89.6678,,,,,850,58.1
668,668,Mississippi,2016,6,0.115812918,32.7364,-89.6678,,,,1304.347826,503.3333333,61.8
669,669,Mississippi,2016,7,0.109819517,32.7364,-89.6678,,,,1081.081081,543.4129032,64.7
670,670,Mississippi,2016,8,0.114758778,32.7364,-89.6678,,,,850,732.857377,66.9
671,671,Mississippi,2016,9,0.111481369,32.7364,-89.6678,,,1304.347826,503.3333333,785.3686275,68.2
672,672,Mississippi,2017,1,0.108681876,32.7364,-89.6678,,1081.081081,543.4129032,847.3923077,400.8,52.9
673,673,Mississippi,2017,10,0.112626904,32.7364,-89.6678,847.3923077,400.8,926.5731343,,,68.5
674,674,Mississippi,2017,11,0.116113008,32.7364,-89.6678,4.875,334.1738095,1161.302,,,67.5
675,675,Mississippi,2017,12,0.11436673,32.7364,-89.6678,,607.1893939,1231.765385,,,65.8
676,676,Mississippi,2017,2,0.109608541,32.7364,-89.6678,,850,732.857377,4.875,334.1738095,55
677,677,Mississippi,2017,3,0.120119126,32.7364,-89.6678,1304.347826,503.3333333,785.3686275,,607.1893939,56.7
678,678,Mississippi,2017,4,0.117624521,32.7364,-89.6678,1081.081081,543.4129032,847.3923077,400.8,926.5731343,59.4
679,679,Mississippi,2017,5,0.114961679,32.7364,-89.6678,850,732.857377,4.875,334.1738095,1161.302,61.5
680,680,Mississippi,2017,6,0.114408177,32.7364,-89.6678,503.3333333,785.3686275,,607.1893939,1231.765385,64
681,681,Mississippi,2017,7,0.115919629,32.7364,-89.6678,543.4129032,847.3923077,400.8,926.5731343,,66.5
682,682,Mississippi,2017,8,0.116813156,32.7364,-89.6678,732.857377,4.875,334.1738095,1161.302,,68.1
683,683,Mississippi,2017,9,0.11547763,32.7364,-89.6678,785.3686275,,607.1893939,1231.765385,,68.8
684,684,Mississippi,2018,1,0.119307248,32.7364,-89.6678,400.8,926.5731343,,,,40.1
685,685,Mississippi,2018,10,0.122701332,32.7364,-89.6678,,,,,,67.8
686,686,Mississippi,2018,11,0.119147562,32.7364,-89.6678,,,,,,66.2
687,687,Mississippi,2018,12,0.132720938,32.7364,-89.6678,,,,,,64.8
688,688,Mississippi,2018,2,0.106203996,32.7364,-89.6678,334.1738095,1161.302,,,,48.5
689,689,Mississippi,2018,3,0.122007979,32.7364,-89.6678,607.1893939,1231.765385,,,,51.4
690,690,Mississippi,2018,4,0.120363636,32.7364,-89.6678,926.5731343,,,,,53.3
691,691,Mississippi,2018,5,0.131,32.7364,-89.6678,1161.302,,,,,57.8
692,692,Mississippi,2018,6,0.121172209,32.7364,-89.6678,1231.765385,,,,,61.6
693,693,Mississippi,2018,7,0.111930725,32.7364,-89.6678,,,,,,64.5
694,694,Mississippi,2018,8,0.112016293,32.7364,-89.6678,,,,,,66.4
695,695,Mississippi,2018,9,0.120777565,32.7364,-89.6678,,,,,,67.8
696,696,Mississippi,2019,1,0.110865445,32.7364,-89.6678,,,,,,46.3
697,697,Mississippi,2019,10,0.125693161,32.7364,-89.6678,,,,,,68.2
698,698,Mississippi,2019,11,0.110611822,32.7364,-89.6678,,,,,,66.5
699,699,Mississippi,2019,12,0.135368486,32.7364,-89.6678,,,,,,65.2
700,700,Mississippi,2019,2,0.122978563,32.7364,-89.6678,,,,,,50.7
701,701,Mississippi,2019,3,0.122011252,32.7364,-89.6678,,,,,,52
702,702,Mississippi,2019,4,0.11825652,32.7364,-89.6678,,,,,,54.8
703,703,Mississippi,2019,5,0.133860977,32.7364,-89.6678,,,,,,58.7
704,704,Mississippi,2019,6,0.134505022,32.7364,-89.6678,,,,,,62
705,705,Mississippi,2019,7,0.121770122,32.7364,-89.6678,,,,,,64.6
706,706,Mississippi,2019,8,0.113825983,32.7364,-89.6678,,,,,,66.7
707,707,Mississippi,2019,9,0.11409189,32.7364,-89.6678,,,,,,68.3
708,708,Mississippi,2020,1,0.118178883,32.7364,-89.6678,,,,,,50.1
709,709,Mississippi,2020,10,0.125860374,32.7364,-89.6678,,,,,,68
710,710,Mississippi,2020,11,0.119181946,32.7364,-89.6678,,,,,,67.1
711,711,Mississippi,2020,12,0.115897436,32.7364,-89.6678,,,,,,65.5
712,712,Mississippi,2020,2,0.122197309,32.7364,-89.6678,,,,,,50.6
713,713,Mississippi,2020,3,0.102874957,32.7364,-89.6678,,,,,,55.1
714,714,Mississippi,2020,4,0.118694362,32.7364,-89.6678,,,,,,57.1
715,715,Mississippi,2020,5,0.12152903,32.7364,-89.6678,,,,,,59.7
716,716,Mississippi,2020,6,0.124500666,32.7364,-89.6678,,,,,,62.8
717,717,Mississippi,2020,7,0.122130102,32.7364,-89.6678,,,,,,65.5
718,718,Mississippi,2020,8,0.115188258,32.7364,-89.6678,,,,,,67.4
719,719,Mississippi,2020,9,0.103612167,32.7364,-89.6678,,,,,,68.2
720,720,New Hampshire,2016,1,0.055208333,43.6805,-71.5811,0.002,0.003777778,0.017428571,0.021,0.014,22.9
721,721,New Hampshire,2016,10,0.045045045,43.6805,-71.5811,0.021,0.014,0.0032,0.005666667,0.000666667,48.7
722,722,New Hampshire,2016,11,0.05888651,43.6805,-71.5811,,0.007,0.006,0.00125,,47.7
723,723,New Hampshire,2016,12,0.066371681,43.6805,-71.5811,0.014,0,0.006,0.00125,,45.7
724,724,New Hampshire,2016,2,0.062098501,43.6805,-71.5811,0.002,0.0042,0.018533333,,0.007,24.3
725,725,New Hampshire,2016,3,0.06039604,43.6805,-71.5811,0.001857143,0.008285714,0.022636364,0.014,0,27.9
726,726,New Hampshire,2016,4,0.032850242,43.6805,-71.5811,0.003777778,0.017428571,0.021,0.014,0.0032,31
727,727,New Hampshire,2016,5,0.046605876,43.6805,-71.5811,0.0042,0.018533333,,0.007,0.006,35.7
728,728,New Hampshire,2016,6,0.055822907,43.6805,-71.5811,0.008285714,0.022636364,0.014,0,0.006,40.2
729,729,New Hampshire,2016,7,0.047222222,43.6805,-71.5811,0.017428571,0.021,0.014,0.0032,0.005666667,44.3
730,730,New Hampshire,2016,8,0.066424022,43.6805,-71.5811,0.018533333,,0.007,0.006,0.00125,47.3
731,731,New Hampshire,2016,9,0.062555066,43.6805,-71.5811,0.022636364,0.014,0,0.006,0.00125,48.7
732,732,New Hampshire,2017,1,0.058504875,43.6805,-71.5811,0.014,0.0032,0.005666667,0.000666667,,25.7
733,733,New Hampshire,2017,10,0.053412463,43.6805,-71.5811,0.000666667,,,,,48.5
734,734,New Hampshire,2017,11,0.06743941,43.6805,-71.5811,,,,,,47.2
735,735,New Hampshire,2017,12,0.067477876,43.6805,-71.5811,,,,,,44.9
736,736,New Hampshire,2017,2,0.076222981,43.6805,-71.5811,0.007,0.006,0.00125,,,26.2
737,737,New Hampshire,2017,3,0.029787234,43.6805,-71.5811,0,0.006,0.00125,,,25.9
738,738,New Hampshire,2017,4,0.040858018,43.6805,-71.5811,0.0032,0.005666667,0.000666667,,,30.9
739,739,New Hampshire,2017,5,0.052190121,43.6805,-71.5811,0.006,0.00125,,,,35.1
740,740,New Hampshire,2017,6,0.055758684,43.6805,-71.5811,0.006,0.00125,,,,39.7
741,741,New Hampshire,2017,7,0.061167748,43.6805,-71.5811,0.005666667,0.000666667,,,,43.5
742,742,New Hampshire,2017,8,0.07063197,43.6805,-71.5811,0.00125,,,,,46.1
743,743,New Hampshire,2017,9,0.071907958,43.6805,-71.5811,0.00125,,,,,47.9
744,744,New Hampshire,2018,1,0.061076605,43.6805,-71.5811,,,,,,18.3
745,745,New Hampshire,2018,10,0.062252964,43.6805,-71.5811,,,25.5,,,47.8
746,746,New Hampshire,2018,11,0.054393305,43.6805,-71.5811,,25.5,,,,46.2
747,747,New Hampshire,2018,12,0.038461538,43.6805,-71.5811,,25.5,,,,44.5
748,748,New Hampshire,2018,2,0.03427896,43.6805,-71.5811,,,,,25.5,22.7
749,749,New Hampshire,2018,3,0.066866267,43.6805,-71.5811,,,,,25.5,25.2
750,750,New Hampshire,2018,4,0.052361396,43.6805,-71.5811,,,,,25.5,28.4
751,751,New Hampshire,2018,5,0.056640625,43.6805,-71.5811,,,,25.5,,34.2
752,752,New Hampshire,2018,6,0.070320579,43.6805,-71.5811,,,,25.5,,38.7
753,753,New Hampshire,2018,7,0.05904059,43.6805,-71.5811,,,,25.5,,43.2
754,754,New Hampshire,2018,8,0.07706422,43.6805,-71.5811,,,25.5,,,46.4
755,755,New Hampshire,2018,9,0.046198268,43.6805,-71.5811,,,25.5,,,48.1
756,756,New Hampshire,2019,1,0.051396648,43.6805,-71.5811,,25.5,,,,18
757,757,New Hampshire,2019,10,0.053742802,43.6805,-71.5811,,,,,,46.3
758,758,New Hampshire,2019,11,0.048587571,43.6805,-71.5811,,,,,,44.9
759,759,New Hampshire,2019,12,0.046486486,43.6805,-71.5811,,,,,,43.3
760,760,New Hampshire,2019,2,0.067137809,43.6805,-71.5811,25.5,,,,,19.5
761,761,New Hampshire,2019,3,0.061909759,43.6805,-71.5811,25.5,,,,,22.1
762,762,New Hampshire,2019,4,0.04008222,43.6805,-71.5811,25.5,,,,,27.2
763,763,New Hampshire,2019,5,0.046906188,43.6805,-71.5811,,,,,,32
764,764,New Hampshire,2019,6,0.065372829,43.6805,-71.5811,,,,,,37
765,765,New Hampshire,2019,7,0.04744186,43.6805,-71.5811,,,,,,41.7
766,766,New Hampshire,2019,8,0.050561798,43.6805,-71.5811,,,,,,44.7
767,767,New Hampshire,2019,9,0.047188755,43.6805,-71.5811,,,,,,46.1
768,768,New Hampshire,2020,1,0.066666667,43.6805,-71.5811,,,,,,25.2
769,769,New Hampshire,2020,10,0.057596822,43.6805,-71.5811,,,,,,48.4
770,770,New Hampshire,2020,11,0.038901602,43.6805,-71.5811,,,,,,47.5
771,771,New Hampshire,2020,12,0.05548854,43.6805,-71.5811,,,,,,45.9
772,772,New Hampshire,2020,2,0.070921986,43.6805,-71.5811,,,,,,24.7
773,773,New Hampshire,2020,3,0.065868263,43.6805,-71.5811,,,,,,27.9
774,774,New Hampshire,2020,4,0.05629478,43.6805,-71.5811,,,,,,30.8
775,775,New Hampshire,2020,5,0.048338369,43.6805,-71.5811,,,,,,35.3
776,776,New Hampshire,2020,6,0.057401813,43.6805,-71.5811,,,,,,40.1
777,777,New Hampshire,2020,7,0.063368056,43.6805,-71.5811,,,,,,44.5
778,778,New Hampshire,2020,8,0.05177373,43.6805,-71.5811,,,,,,47.3
779,779,New Hampshire,2020,9,0.06639839,43.6805,-71.5811,,,,,,48.5
780,780,New Jersey,2016,1,0.084027438,40.1907,-74.6728,0.002,0.0105,0.017615385,0.121666667,0.014,31.4
781,781,New Jersey,2016,10,0.078240469,40.1907,-74.6728,0.121666667,0.014,0.0032,0.005666667,0.000666667,57.6
782,782,New Jersey,2016,11,0.083153607,40.1907,-74.6728,,0.007,0.006,0.00125,,56.6
783,783,New Jersey,2016,12,0.089471835,40.1907,-74.6728,0.014,0,0.006,0.00125,,55
784,784,New Jersey,2016,2,0.078138829,40.1907,-74.6728,0.002,0.009666667,0.039066667,,0.007,33.7
785,785,New Jersey,2016,3,0.080442197,40.1907,-74.6728,,0.007166667,0.047666667,0.014,0,38.1
786,786,New Jersey,2016,4,0.081584794,40.1907,-74.6728,0.0105,0.017615385,0.121666667,0.014,0.0032,41.3
787,787,New Jersey,2016,5,0.079834349,40.1907,-74.6728,0.009666667,0.039066667,,0.007,0.006,45.1
788,788,New Jersey,2016,6,0.078433611,40.1907,-74.6728,0.007166667,0.047666667,0.014,0,0.006,49.3
789,789,New Jersey,2016,7,0.078909927,40.1907,-74.6728,0.017615385,0.121666667,0.014,0.0032,0.005666667,53.3
790,790,New Jersey,2016,8,0.074547273,40.1907,-74.6728,0.039066667,,0.007,0.006,0.00125,56.3
791,791,New Jersey,2016,9,0.076028016,40.1907,-74.6728,0.047666667,0.014,0,0.006,0.00125,57.7
792,792,New Jersey,2017,1,0.077105724,40.1907,-74.6728,0.014,0.0032,0.005666667,0.000666667,,36.2
793,793,New Jersey,2017,10,0.076789437,40.1907,-74.6728,0.000666667,,,,,57.8
794,794,New Jersey,2017,11,0.076886848,40.1907,-74.6728,,,,,,56.5
795,795,New Jersey,2017,12,0.078057032,40.1907,-74.6728,,,,,,54.6
796,796,New Jersey,2017,2,0.083032973,40.1907,-74.6728,0.007,0.006,0.00125,,,38.3
797,797,New Jersey,2017,3,0.076361065,40.1907,-74.6728,0,0.006,0.00125,,,38.5
798,798,New Jersey,2017,4,0.074131274,40.1907,-74.6728,0.0032,0.005666667,0.000666667,,,42.9
799,799,New Jersey,2017,5,0.090589064,40.1907,-74.6728,0.006,0.00125,,,,46.3
800,800,New Jersey,2017,6,0.084085126,40.1907,-74.6728,0.006,0.00125,,,,50.3
801,801,New Jersey,2017,7,0.075204849,40.1907,-74.6728,0.005666667,0.000666667,,,,53.9
802,802,New Jersey,2017,8,0.077889447,40.1907,-74.6728,0.00125,,,,,56.1
803,803,New Jersey,2017,9,0.080050389,40.1907,-74.6728,0.00125,,,,,57.5
804,804,New Jersey,2018,1,0.083109592,40.1907,-74.6728,,,,,,29.2
805,805,New Jersey,2018,10,0.085135917,40.1907,-74.6728,,,29.66666667,,,57
806,806,New Jersey,2018,11,0.078126941,40.1907,-74.6728,,29.66666667,,,,55.7
807,807,New Jersey,2018,12,0.086908691,40.1907,-74.6728,,29.66666667,,,,54.2
808,808,New Jersey,2018,2,0.075777897,40.1907,-74.6728,,,,,29.66666667,34.3
809,809,New Jersey,2018,3,0.074753173,40.1907,-74.6728,,,,,29.66666667,35.6
810,810,New Jersey,2018,4,0.080397692,40.1907,-74.6728,,,,,29.66666667,38.7
811,811,New Jersey,2018,5,0.082098194,40.1907,-74.6728,,,,29.66666667,,44
812,812,New Jersey,2018,6,0.080845627,40.1907,-74.6728,,,,29.66666667,,48.4
813,813,New Jersey,2018,7,0.073754681,40.1907,-74.6728,,,,29.66666667,,52.3
814,814,New Jersey,2018,8,0.074398013,40.1907,-74.6728,,,29.66666667,,,55.4
815,815,New Jersey,2018,9,0.072813843,40.1907,-74.6728,,,29.66666667,,,57
816,816,New Jersey,2019,1,0.078162068,40.1907,-74.6728,,29.66666667,,,,31.6
817,817,New Jersey,2019,10,0.07649057,40.1907,-74.6728,,,,,,57.4
818,818,New Jersey,2019,11,0.081077694,40.1907,-74.6728,,,,,,55.9
819,819,New Jersey,2019,12,0.076095026,40.1907,-74.6728,,,,,,54.3
820,820,New Jersey,2019,2,0.082018498,40.1907,-74.6728,29.66666667,,,,,33.2
821,821,New Jersey,2019,3,0.084367557,40.1907,-74.6728,29.66666667,,,,,35.2
822,822,New Jersey,2019,4,0.075043414,40.1907,-74.6728,29.66666667,,,,,40.1
823,823,New Jersey,2019,5,0.076932181,40.1907,-74.6728,,,,,,44.7
824,824,New Jersey,2019,6,0.079386018,40.1907,-74.6728,,,,,,49
825,825,New Jersey,2019,7,0.077071949,40.1907,-74.6728,,,,,,53.1
826,826,New Jersey,2019,8,0.072087912,40.1907,-74.6728,,,,,,55.8
827,827,New Jersey,2019,9,0.078746439,40.1907,-74.6728,,,,,,57.3
828,828,New Jersey,2020,1,0.078821363,40.1907,-74.6728,,,,,,37.3
829,829,New Jersey,2020,10,0.077466566,40.1907,-74.6728,,,,,,58
830,830,New Jersey,2020,11,0.070114499,40.1907,-74.6728,,,,,,57.2
831,831,New Jersey,2020,12,0.074848724,40.1907,-74.6728,,,,,,55.5
832,832,New Jersey,2020,2,0.080153683,40.1907,-74.6728,,,,,,38.2
833,833,New Jersey,2020,3,0.080514706,40.1907,-74.6728,,,,,,40.9
834,834,New Jersey,2020,4,0.080842912,40.1907,-74.6728,,,,,,42.9
835,835,New Jersey,2020,5,0.071616138,40.1907,-74.6728,,,,,,46.1
836,836,New Jersey,2020,6,0.075655164,40.1907,-74.6728,,,,,,50.3
837,837,New Jersey,2020,7,0.082061288,40.1907,-74.6728,,,,,,54.4
838,838,New Jersey,2020,8,0.074635501,40.1907,-74.6728,,,,,,57
839,839,New Jersey,2020,9,0.072851517,40.1907,-74.6728,,,,,,58.1
840,840,New York,2016,1,0.077256808,42.9538,-75.5268,0.002,0.0105,0.017615385,0.121666667,0.014,23.7
841,841,New York,2016,10,0.08003275,42.9538,-75.5268,0.121666667,0.014,0.0032,0.005666667,0.000666667,50.4
842,842,New York,2016,11,0.080942184,42.9538,-75.5268,,0.007,0.006,0.00125,,49.5
843,843,New York,2016,12,0.085140521,42.9538,-75.5268,0.014,0,0.006,0.00125,,47.7
844,844,New York,2016,2,0.077460143,42.9538,-75.5268,0.002,0.009666667,0.039066667,,0.007,25.2
845,845,New York,2016,3,0.081787698,42.9538,-75.5268,,0.007166667,0.047666667,0.014,0,29.4
846,846,New York,2016,4,0.082000734,42.9538,-75.5268,0.0105,0.017615385,0.121666667,0.014,0.0032,32.4
847,847,New York,2016,5,0.076617566,42.9538,-75.5268,0.009666667,0.039066667,,0.007,0.006,37
848,848,New York,2016,6,0.078658568,42.9538,-75.5268,0.007166667,0.047666667,0.014,0,0.006,41.6
849,849,New York,2016,7,0.076215506,42.9538,-75.5268,0.017615385,0.121666667,0.014,0.0032,0.005666667,45.7
850,850,New York,2016,8,0.077824505,42.9538,-75.5268,0.039066667,,0.007,0.006,0.00125,48.8
851,851,New York,2016,9,0.07783536,42.9538,-75.5268,0.047666667,0.014,0,0.006,0.00125,50.4
852,852,New York,2017,1,0.081067987,42.9538,-75.5268,0.014,0.0032,0.005666667,0.000666667,,27.9
853,853,New York,2017,10,0.084957013,42.9538,-75.5268,0.000666667,,,,,50.4
854,854,New York,2017,11,0.078394184,42.9538,-75.5268,,,,,,49.1
855,855,New York,2017,12,0.081610738,42.9538,-75.5268,,,,,,46.9
856,856,New York,2017,2,0.082433531,42.9538,-75.5268,0.007,0.006,0.00125,,,29.3
857,857,New York,2017,3,0.078865681,42.9538,-75.5268,0,0.006,0.00125,,,28.9
858,858,New York,2017,4,0.080052493,42.9538,-75.5268,0.0032,0.005666667,0.000666667,,,33.9
859,859,New York,2017,5,0.079120993,42.9538,-75.5268,0.006,0.00125,,,,37.9
860,860,New York,2017,6,0.080982665,42.9538,-75.5268,0.006,0.00125,,,,42.3
861,861,New York,2017,7,0.082552058,42.9538,-75.5268,0.005666667,0.000666667,,,,45.9
862,862,New York,2017,8,0.079030764,42.9538,-75.5268,0.00125,,,,,48.4
863,863,New York,2017,9,0.079625057,42.9538,-75.5268,0.00125,,,,,49.9
864,864,New York,2018,1,0.085222502,42.9538,-75.5268,,,,,,19.1
865,865,New York,2018,10,0.07919763,42.9538,-75.5268,,,29.66666667,,,49.3
866,866,New York,2018,11,0.082179082,42.9538,-75.5268,,29.66666667,,,,47.8
867,867,New York,2018,12,0.083673137,42.9538,-75.5268,,29.66666667,,,,46.2
868,868,New York,2018,2,0.080745342,42.9538,-75.5268,,,,,29.66666667,24.3
869,869,New York,2018,3,0.083836818,42.9538,-75.5268,,,,,29.66666667,26.1
870,870,New York,2018,4,0.083333333,42.9538,-75.5268,,,,,29.66666667,29.1
871,871,New York,2018,5,0.079658242,42.9538,-75.5268,,,,29.66666667,,35.2
872,872,New York,2018,6,0.078636011,42.9538,-75.5268,,,,29.66666667,,39.9
873,873,New York,2018,7,0.075803826,42.9538,-75.5268,,,,29.66666667,,44.4
874,874,New York,2018,8,0.077188316,42.9538,-75.5268,,,29.66666667,,,47.7
875,875,New York,2018,9,0.077126674,42.9538,-75.5268,,,29.66666667,,,49.4
876,876,New York,2019,1,0.078626497,42.9538,-75.5268,,29.66666667,,,,19.4
877,877,New York,2019,10,0.078746421,42.9538,-75.5268,,,,,,48.3
878,878,New York,2019,11,0.081637268,42.9538,-75.5268,,,,,,46.9
879,879,New York,2019,12,0.081829188,42.9538,-75.5268,,,,,,45.2
880,880,New York,2019,2,0.083036701,42.9538,-75.5268,29.66666667,,,,,21.8
881,881,New York,2019,3,0.083095996,42.9538,-75.5268,29.66666667,,,,,24.4
882,882,New York,2019,4,0.081881436,42.9538,-75.5268,29.66666667,,,,,29.4
883,883,New York,2019,5,0.080777423,42.9538,-75.5268,,,,,,34.4
884,884,New York,2019,6,0.078950205,42.9538,-75.5268,,,,,,39.1
885,885,New York,2019,7,0.080619139,42.9538,-75.5268,,,,,,43.7
886,886,New York,2019,8,0.078181909,42.9538,-75.5268,,,,,,46.5
887,887,New York,2019,9,0.078345346,42.9538,-75.5268,,,,,,48.1
888,888,New York,2020,1,0.085294609,42.9538,-75.5268,,,,,,27.7
889,889,New York,2020,10,0.081307771,42.9538,-75.5268,,,,,,50.2
890,890,New York,2020,11,0.079408646,42.9538,-75.5268,,,,,,49.5
891,891,New York,2020,12,0.079788264,42.9538,-75.5268,,,,,,47.8
892,892,New York,2020,2,0.087881148,42.9538,-75.5268,,,,,,27.2
893,893,New York,2020,3,0.083962583,42.9538,-75.5268,,,,,,30.5
894,894,New York,2020,4,0.084013051,42.9538,-75.5268,,,,,,33.2
895,895,New York,2020,5,0.081864473,42.9538,-75.5268,,,,,,37.4
896,896,New York,2020,6,0.076174144,42.9538,-75.5268,,,,,,42
897,897,New York,2020,7,0.077200807,42.9538,-75.5268,,,,,,46.4
898,898,New York,2020,8,0.081094583,42.9538,-75.5268,,,,,,49.2
899,899,New York,2020,9,0.081416127,42.9538,-75.5268,,,,,,50.3
900,900,North Carolina,2016,1,0.091095609,35.5557,-79.3877,0.0055,0.0105,0.017615385,0.121666667,0.014,38.4
901,901,North Carolina,2016,10,0.093036979,35.5557,-79.3877,0.121666667,0.014,952.3813333,518.3325692,759.7311034,63.4
