state,birth_year,birth_month,LBW_ratio,mp1,mp2,mp3,mp4,mp5,missing_per_row,pre_pregnancy_temp,early_pregnancy_temp,mid_pregnancy_temp,late_pregnancy_temp,post_pregnancy_temp,Degree_Fahrenheit,birth_date,average_mp
Massachusetts,2016,4,0.0721846260628145,0.0037777777777777,0.0174285714285714,0.0209999999999999,0.0139999999999999,0.0032,0,30.566666666666663,51.833333333333336,51.23333333333333,40.56666666666667,44.7,36.4,2016-04-01,0.0174761904761904
Massachusetts,2016,5,0.0706168831168831,0.0042,0.0185333333333333,-1e-06,0.0069999999999999,0.006,1,33.199999999999996,43.633333333333326,52.666666666666664,44.7,48.43333333333334,40.5,2016-05-01,0.008510777777777733
Massachusetts,2016,6,0.0732737611697806,0.0082857142857142,0.0226363636363636,0.0139999999999999,0.0,0.006,0,36.8,36.166666666666664,52.8,48.43333333333334,51.23333333333333,44.8,2016-06-01,0.012212121212121167
Massachusetts,2016,7,0.0694508894044857,0.0174285714285714,0.0209999999999999,0.0139999999999999,0.0032,0.0056666666666666,0,40.56666666666667,30.566666666666663,51.833333333333336,51.23333333333333,52.666666666666664,48.8,2016-07-01,0.012733333333333268
Massachusetts,2016,8,0.072653570314936,0.0185333333333333,-1e-06,0.0069999999999999,0.006,0.00125,1,44.7,33.199999999999996,43.633333333333326,52.666666666666664,52.8,51.7,2016-08-01,0.004332999999999966
Massachusetts,2016,9,0.0646158854166666,0.0226363636363636,0.0139999999999999,0.0,0.006,0.00125,0,48.43333333333334,36.8,36.166666666666664,52.8,51.833333333333336,53.2,2016-09-01,0.006666666666666633
Massachusetts,2017,1,0.0828848223896663,0.0139999999999999,0.0032,0.0056666666666666,0.0006666666666666,-1e-06,1,51.833333333333336,50.4,40.5,31.933333333333337,33.63333333333333,31.5,2017-01-01,0.003177777777777734
Massachusetts,2017,10,0.0684909061117483,0.0006666666666666,-1e-06,-1e-06,-1e-06,-1e-06,4,50.4,40.5,31.933333333333337,51.36666666666667,42.98333333333333,52.8,2017-10-01,-1e-06
Massachusetts,2017,11,0.0758027724162133,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,51.93333333333334,44.366666666666674,33.63333333333333,44.26666666666667,36.13333333333333,51.7,2017-11-01,-1e-06
Massachusetts,2017,12,0.0745953553835327,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,52.26666666666667,47.833333333333336,36.3,37.8,28.366666666666664,49.6,2017-12-01,-1e-06
Massachusetts,2017,2,0.0792175092000774,0.0069999999999999,0.006,0.00125,-1e-06,-1e-06,2,43.95,51.93333333333334,44.366666666666674,33.63333333333333,36.3,32.3,2017-02-01,0.0024163333333333333
Massachusetts,2017,3,0.0711610486891385,0.0,0.006,0.00125,-1e-06,-1e-06,2,36.983333333333334,52.26666666666667,47.833333333333336,36.3,40.5,32.0,2017-03-01,0.0024163333333333333
Massachusetts,2017,4,0.0694247159090909,0.0032,0.0056666666666666,0.0006666666666666,-1e-06,-1e-06,2,31.933333333333337,51.36666666666667,50.4,40.5,44.366666666666674,36.6,2017-04-01,0.0021107777777777336
Massachusetts,2017,5,0.0720585787984689,0.006,0.00125,-1e-06,-1e-06,-1e-06,3,33.63333333333333,44.26666666666667,51.93333333333334,44.366666666666674,47.833333333333336,40.3,2017-05-01,0.0004160000000000001
Massachusetts,2017,6,0.076784544859201,0.006,0.00125,-1e-06,-1e-06,-1e-06,3,36.3,37.8,52.26666666666667,47.833333333333336,50.4,44.6,2017-06-01,0.0004160000000000001
Massachusetts,2017,7,0.070768249920306,0.0056666666666666,0.0006666666666666,-1e-06,-1e-06,-1e-06,3,40.5,31.933333333333337,51.36666666666667,50.4,51.93333333333334,48.2,2017-07-01,0.00022155555555553331
Massachusetts,2017,8,0.0699781318338019,0.00125,-1e-06,-1e-06,-1e-06,-1e-06,4,44.366666666666674,33.63333333333333,44.26666666666667,51.93333333333334,52.26666666666667,50.7,2017-08-01,-1e-06
Massachusetts,2017,9,0.0766423357664233,0.00125,-1e-06,-1e-06,-1e-06,-1e-06,4,47.833333333333336,36.3,37.8,52.26666666666667,51.36666666666667,52.3,2017-09-01,-1e-06
Massachusetts,2018,1,0.0757603023213964,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,51.36666666666667,50.46666666666667,38.96666666666667,28.366666666666664,31.53333333333333,24.5,2018-01-01,-1e-06
Massachusetts,2018,10,0.0773789366745682,-1e-06,-1e-06,25.5,-1e-06,-1e-06,4,50.46666666666667,38.96666666666667,28.366666666666664,51.0,41.61666666666667,52.4,2018-10-01,8.499999333333333
Massachusetts,2018,11,0.0780715956107213,-1e-06,25.5,-1e-06,-1e-06,-1e-06,4,52.0,43.56666666666666,31.53333333333333,41.7,34.166666666666664,51.1,2018-11-01,8.499999333333333
Massachusetts,2018,12,0.0681424446583253,-1e-06,25.5,-1e-06,-1e-06,-1e-06,4,52.03333333333333,47.46666666666667,34.833333333333336,34.46666666666667,27.5,49.5,2018-12-01,8.499999333333333
Massachusetts,2018,2,0.0742418274911382,-1e-06,-1e-06,-1e-06,-1e-06,25.5,4,42.98333333333333,52.0,43.56666666666666,31.53333333333333,34.833333333333336,29.4,2018-02-01,-1e-06
Massachusetts,2018,3,0.0716248711782892,-1e-06,-1e-06,-1e-06,-1e-06,25.5,4,36.13333333333333,52.03333333333333,47.46666666666667,34.833333333333336,38.96666666666667,31.2,2018-03-01,-1e-06
Massachusetts,2018,4,0.0773480662983425,-1e-06,-1e-06,-1e-06,-1e-06,25.5,4,28.366666666666664,51.0,50.46666666666667,38.96666666666667,43.56666666666666,34.0,2018-04-01,-1e-06
Massachusetts,2018,5,0.0781480873419799,-1e-06,-1e-06,-1e-06,25.5,-1e-06,4,31.53333333333333,41.7,52.0,43.56666666666666,47.46666666666667,39.3,2018-05-01,8.499999333333333
Massachusetts,2018,6,0.0783820073850285,-1e-06,-1e-06,-1e-06,25.5,-1e-06,4,34.833333333333336,34.46666666666667,52.03333333333333,47.46666666666667,50.46666666666667,43.6,2018-06-01,8.499999333333333
Massachusetts,2018,7,0.0702958966813797,-1e-06,-1e-06,-1e-06,25.5,-1e-06,4,38.96666666666667,28.366666666666664,51.0,50.46666666666667,52.0,47.8,2018-07-01,8.499999333333333
Massachusetts,2018,8,0.0757772020725388,-1e-06,-1e-06,25.5,-1e-06,-1e-06,4,43.56666666666666,31.53333333333333,41.7,52.0,52.03333333333333,51.0,2018-08-01,8.499999333333333
Massachusetts,2018,9,0.0742557510148849,-1e-06,-1e-06,25.5,-1e-06,-1e-06,4,47.46666666666667,34.833333333333336,34.46666666666667,52.03333333333333,51.0,52.6,2018-09-01,8.499999333333333
Massachusetts,2019,1,0.0782183595871808,-1e-06,25.5,-1e-06,-1e-06,-1e-06,4,51.0,49.53333333333333,38.333333333333336,27.5,30.2,25.9,2019-01-01,8.499999333333333
Massachusetts,2019,10,0.0800726432227175,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,49.53333333333333,38.333333333333336,27.5,50.06666666666666,43.333333333333336,51.5,2019-10-01,-1e-06
Massachusetts,2019,11,0.0725644306342533,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,50.96666666666667,42.73333333333333,30.2,41.53333333333333,36.11666666666667,50.2,2019-11-01,-1e-06
Massachusetts,2019,12,0.0784532440974158,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,51.03333333333334,46.666666666666664,33.86666666666667,33.86666666666667,33.03333333333333,48.5,2019-12-01,-1e-06
Massachusetts,2019,2,0.0717989629038691,25.5,-1e-06,-1e-06,-1e-06,-1e-06,4,41.61666666666667,50.96666666666667,42.73333333333333,30.2,33.86666666666667,27.2,2019-02-01,-1e-06
Massachusetts,2019,3,0.0761043108036189,25.5,-1e-06,-1e-06,-1e-06,-1e-06,4,34.166666666666664,51.03333333333334,46.666666666666664,33.86666666666667,38.333333333333336,29.4,2019-03-01,-1e-06
Massachusetts,2019,4,0.080281690140845,25.5,-1e-06,-1e-06,-1e-06,-1e-06,4,27.5,50.06666666666666,49.53333333333333,38.333333333333336,42.73333333333333,34.0,2019-04-01,-1e-06
Massachusetts,2019,5,0.0715966386554621,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,30.2,41.53333333333333,50.96666666666667,42.73333333333333,46.666666666666664,38.2,2019-05-01,-1e-06
Massachusetts,2019,6,0.0772173913043478,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,33.86666666666667,33.86666666666667,51.03333333333334,46.666666666666664,49.53333333333333,42.8,2019-06-01,-1e-06
Massachusetts,2019,7,0.0743123693099565,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,38.333333333333336,27.5,50.06666666666666,49.53333333333333,50.96666666666667,47.2,2019-07-01,-1e-06
Massachusetts,2019,8,0.0745420088439671,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,42.73333333333333,30.2,41.53333333333333,50.96666666666667,51.03333333333334,50.0,2019-08-01,-1e-06
Massachusetts,2019,9,0.0690460306871247,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,46.666666666666664,33.86666666666667,33.86666666666667,51.03333333333334,50.06666666666666,51.4,2019-09-01,-1e-06
Massachusetts,2020,1,0.0793854033290653,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,50.06666666666666,51.666666666666664,40.99999999999999,33.03333333333333,34.666666666666664,32.0,2020-01-01,-1e-06
Massachusetts,2020,10,0.0694290976058931,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,51.666666666666664,40.99999999999999,33.03333333333333,52.23333333333333,44.53333333333334,53.3,2020-10-01,-1e-06
Massachusetts,2020,11,0.0691080921441228,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,52.96666666666666,45.166666666666664,34.666666666666664,45.13333333333333,37.15,52.5,2020-11-01,-1e-06
Massachusetts,2020,12,0.0786770747740345,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,53.06666666666666,48.96666666666666,37.53333333333333,38.36666666666667,29.53333333333333,50.9,2020-12-01,-1e-06
Massachusetts,2020,2,0.0697092239553244,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,43.333333333333336,52.96666666666666,45.166666666666664,34.666666666666664,37.53333333333333,32.2,2020-02-01,-1e-06
Massachusetts,2020,3,0.0739341608202914,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,36.11666666666667,53.06666666666666,48.96666666666666,37.53333333333333,40.99999999999999,34.9,2020-03-01,-1e-06
Massachusetts,2020,4,0.0701361686252564,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,33.03333333333333,52.23333333333333,51.666666666666664,40.99999999999999,45.166666666666664,36.9,2020-04-01,-1e-06
Massachusetts,2020,5,0.0779041709755256,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,34.666666666666664,45.13333333333333,52.96666666666666,45.166666666666664,48.96666666666666,40.8,2020-05-01,-1e-06
Massachusetts,2020,6,0.0697635135135135,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,37.53333333333333,38.36666666666667,53.06666666666666,48.96666666666666,51.666666666666664,45.3,2020-06-01,-1e-06
Massachusetts,2020,7,0.0711338504703746,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,40.99999999999999,33.03333333333333,52.23333333333333,51.666666666666664,52.96666666666666,49.4,2020-07-01,-1e-06
Massachusetts,2020,8,0.0724711473183978,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,45.166666666666664,34.666666666666664,45.13333333333333,52.96666666666666,53.06666666666666,52.2,2020-08-01,-1e-06
Massachusetts,2020,9,0.0719322990126939,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,48.96666666666666,37.53333333333333,38.36666666666667,53.06666666666666,52.23333333333333,53.4,2020-09-01,-1e-06
Mississippi,2016,1,0.1132319637657715,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,66.06666666666666,66.60000000000001,58.29999999999999,47.53333333333333,51.3,43.7,2016-01-01,-1e-06
Mississippi,2016,10,0.1152439024390244,-1e-06,-1e-06,1081.081081081081,543.4129032258064,847.3923076923077,2,66.60000000000001,58.29999999999999,47.53333333333333,67.2,60.53333333333333,68.3,2016-10-01,541.4979944356292
Mississippi,2016,11,0.1124432922877511,-1e-06,-1e-06,850.0,732.8573770491804,4.875,2,67.80000000000001,61.53333333333334,51.3,59.0,55.1,67.4,2016-11-01,527.6191253497268
Mississippi,2016,12,0.111351685740798,-1e-06,1304.3478260869565,503.3333333333333,785.3686274509804,-1e-06,2,67.96666666666667,64.46666666666667,54.9,52.3,54.866666666666674,65.9,2016-12-01,864.34992895709
Mississippi,2016,2,0.1081446434606285,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,58.69999999999999,67.80000000000001,61.53333333333334,51.3,54.9,47.3,2016-02-01,-1e-06
Mississippi,2016,3,0.1094776352830778,-1e-06,-1e-06,-1e-06,-1e-06,1304.3478260869565,4,51.48333333333333,67.96666666666667,64.46666666666667,54.9,58.29999999999999,51.6,2016-03-01,-1e-06
Mississippi,2016,4,0.1226108907320591,-1e-06,-1e-06,-1e-06,-1e-06,1081.081081081081,4,47.53333333333333,67.2,66.60000000000001,58.29999999999999,61.53333333333334,55.0,2016-04-01,-1e-06
Mississippi,2016,5,0.1163648558014755,-1e-06,-1e-06,-1e-06,-1e-06,850.0,4,51.3,59.0,67.80000000000001,61.53333333333334,64.46666666666667,58.1,2016-05-01,-1e-06
Mississippi,2016,6,0.1158129175946547,-1e-06,-1e-06,-1e-06,1304.3478260869565,503.3333333333333,3,54.9,52.3,67.96666666666667,64.46666666666667,66.60000000000001,61.8,2016-06-01,434.7826080289855
Mississippi,2016,7,0.109819516671765,-1e-06,-1e-06,-1e-06,1081.081081081081,543.4129032258064,3,58.29999999999999,47.53333333333333,67.2,66.60000000000001,67.80000000000001,64.7,2016-07-01,360.3603596936937
Mississippi,2016,8,0.1147587781901227,-1e-06,-1e-06,-1e-06,850.0,732.8573770491804,3,61.53333333333334,51.3,59.0,67.80000000000001,67.96666666666667,66.9,2016-08-01,283.33333266666665
Mississippi,2016,9,0.1114813692820357,-1e-06,-1e-06,1304.3478260869565,503.3333333333333,785.3686274509804,2,64.46666666666667,54.9,52.3,67.96666666666667,67.2,68.2,2016-09-01,602.5603861400965
Mississippi,2017,1,0.1086818757921419,-1e-06,1081.081081081081,543.4129032258064,847.3923076923077,400.8,1,67.2,67.8,61.63333333333333,54.866666666666674,57.03333333333333,52.9,2017-01-01,823.9620973330651
Mississippi,2017,10,0.1126269035532994,847.3923076923077,400.8,926.5731343283584,-1e-06,-1e-06,2,67.8,61.63333333333333,54.866666666666674,67.26666666666667,59.55,68.5,2017-10-01,442.45771110945276
Mississippi,2017,11,0.1161130083824899,4.875,334.17380952380944,1161.302,-1e-06,-1e-06,2,68.46666666666665,64.0,57.03333333333333,62.06666666666666,54.51666666666666,67.5,2017-11-01,498.4919361746031
Mississippi,2017,12,0.1143667296786389,-1e-06,607.189393939394,1231.7653846153846,-1e-06,-1e-06,3,68.26666666666667,66.2,59.2,57.9,46.666666666666664,65.8,2017-12-01,612.9849258515928
Mississippi,2017,2,0.1096085409252669,-1e-06,850.0,732.8573770491804,4.875,334.17380952380944,1,60.53333333333333,68.46666666666665,64.0,57.03333333333333,59.2,55.0,2017-02-01,529.2441256830601
Mississippi,2017,3,0.1201191264063534,1304.3478260869565,503.3333333333333,785.3686274509804,-1e-06,607.189393939394,1,55.1,68.26666666666667,66.2,59.2,61.63333333333333,56.7,2017-03-01,429.56731992810455
Mississippi,2017,4,0.1176245210727969,1081.081081081081,543.4129032258064,847.3923076923077,400.8,926.5731343283584,0,54.866666666666674,67.26666666666667,67.8,61.63333333333333,64.0,59.4,2017-04-01,597.2017369727047
Mississippi,2017,5,0.1149616794401866,850.0,732.8573770491804,4.875,334.17380952380944,1161.302,0,57.03333333333333,62.06666666666666,68.46666666666665,64.0,66.2,61.5,2017-05-01,357.3020621909966
Mississippi,2017,6,0.1144081767227167,503.3333333333333,785.3686274509804,-1e-06,607.189393939394,1231.7653846153846,1,59.2,57.9,68.26666666666667,66.2,67.8,64.0,2017-06-01,464.18600679679145
Mississippi,2017,7,0.115919629057187,543.4129032258064,847.3923076923077,400.8,926.5731343283584,-1e-06,1,61.63333333333333,54.866666666666674,67.26666666666667,67.8,68.46666666666665,66.5,2017-07-01,724.9218140068887
Mississippi,2017,8,0.1168131556563651,732.8573770491804,4.875,334.17380952380944,1161.302,-1e-06,1,64.0,57.03333333333333,62.06666666666666,68.46666666666665,68.26666666666667,68.1,2017-08-01,500.1169365079365
Mississippi,2017,9,0.1154776299879081,785.3686274509804,-1e-06,607.189393939394,1231.7653846153846,-1e-06,2,66.2,59.2,57.9,68.26666666666667,67.26666666666667,68.8,2017-09-01,612.9849258515928
Mississippi,2018,1,0.1193072482360487,400.8,926.5731343283584,-1e-06,-1e-06,-1e-06,3,67.26666666666667,66.23333333333333,57.56666666666666,46.666666666666664,51.06666666666666,40.1,2018-01-01,308.85771077611946
Mississippi,2018,10,0.1227013316423589,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,66.23333333333333,57.56666666666666,46.666666666666664,66.26666666666667,58.18333333333334,67.8,2018-10-01,-1e-06
Mississippi,2018,11,0.119147562156926,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.33333333333333,61.3,51.06666666666666,57.03333333333334,52.599999999999994,66.2,2018-11-01,-1e-06
Mississippi,2018,12,0.1327209375989863,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.26666666666667,64.16666666666667,54.166666666666664,51.133333333333326,49.666666666666664,64.8,2018-12-01,-1e-06
Mississippi,2018,2,0.1062039957939011,334.17380952380944,1161.302,-1e-06,-1e-06,-1e-06,3,59.55,67.33333333333333,61.3,51.06666666666666,54.166666666666664,48.5,2018-02-01,387.1006659999999
Mississippi,2018,3,0.1220079787234042,607.189393939394,1231.7653846153846,-1e-06,-1e-06,-1e-06,3,54.51666666666666,67.26666666666667,64.16666666666667,54.166666666666664,57.56666666666666,51.4,2018-03-01,410.5884608717948
Mississippi,2018,4,0.1203636363636363,926.5731343283584,-1e-06,-1e-06,-1e-06,-1e-06,4,46.666666666666664,66.26666666666667,66.23333333333333,57.56666666666666,61.3,53.3,2018-04-01,-1e-06
Mississippi,2018,5,0.131,1161.302,-1e-06,-1e-06,-1e-06,-1e-06,4,51.06666666666666,57.03333333333334,67.33333333333333,61.3,64.16666666666667,57.8,2018-05-01,-1e-06
Mississippi,2018,6,0.121172209417188,1231.7653846153846,-1e-06,-1e-06,-1e-06,-1e-06,4,54.166666666666664,51.133333333333326,67.26666666666667,64.16666666666667,66.23333333333333,61.6,2018-06-01,-1e-06
Mississippi,2018,7,0.1119307248236048,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,57.56666666666666,46.666666666666664,66.26666666666667,66.23333333333333,67.33333333333333,64.5,2018-07-01,-1e-06
Mississippi,2018,8,0.1120162932790224,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,61.3,51.06666666666666,57.03333333333334,67.33333333333333,67.26666666666667,66.4,2018-08-01,-1e-06
Mississippi,2018,9,0.1207775653282345,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,64.16666666666667,54.166666666666664,51.133333333333326,67.26666666666667,66.26666666666667,67.8,2018-09-01,-1e-06
Mississippi,2019,1,0.1108654453569172,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,66.26666666666667,66.53333333333335,58.5,49.666666666666664,52.5,46.3,2019-01-01,-1e-06
Mississippi,2019,10,0.1256931608133087,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,66.53333333333335,58.5,49.666666666666664,66.63333333333333,60.11666666666667,68.2,2019-10-01,-1e-06
Mississippi,2019,11,0.1106118216384376,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.73333333333333,61.76666666666667,52.5,59.333333333333336,54.73333333333333,66.5,2019-11-01,-1e-06
Mississippi,2019,12,0.135368485969781,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.66666666666667,64.43333333333334,55.166666666666664,54.06666666666666,51.93333333333334,65.2,2019-12-01,-1e-06
Mississippi,2019,2,0.1229785633696878,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,58.18333333333334,67.73333333333333,61.76666666666667,52.5,55.166666666666664,50.7,2019-02-01,-1e-06
Mississippi,2019,3,0.1220112517580872,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,52.599999999999994,67.66666666666667,64.43333333333334,55.166666666666664,58.5,52.0,2019-03-01,-1e-06
Mississippi,2019,4,0.1182565201857806,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,49.666666666666664,66.63333333333333,66.53333333333335,58.5,61.76666666666667,54.8,2019-04-01,-1e-06
Mississippi,2019,5,0.1338609772883689,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,52.5,59.333333333333336,67.73333333333333,61.76666666666667,64.43333333333334,58.7,2019-05-01,-1e-06
Mississippi,2019,6,0.1345050215208034,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,55.166666666666664,54.06666666666666,67.66666666666667,64.43333333333334,66.53333333333335,62.0,2019-06-01,-1e-06
Mississippi,2019,7,0.1217701217701217,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,58.5,49.666666666666664,66.63333333333333,66.53333333333335,67.73333333333333,64.6,2019-07-01,-1e-06
Mississippi,2019,8,0.1138259833134684,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,61.76666666666667,52.5,59.333333333333336,67.73333333333333,67.66666666666667,66.7,2019-08-01,-1e-06
Mississippi,2019,9,0.1140918902251002,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,64.43333333333334,55.166666666666664,54.06666666666666,67.66666666666667,66.63333333333333,68.3,2019-09-01,-1e-06
Mississippi,2020,1,0.1181788827897965,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,66.63333333333333,67.03333333333335,59.866666666666674,51.93333333333334,54.26666666666667,50.1,2020-01-01,-1e-06
Mississippi,2020,10,0.1258603736479842,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.03333333333335,59.866666666666674,51.93333333333334,66.86666666666666,59.86666666666667,68.0,2020-10-01,-1e-06
Mississippi,2020,11,0.119181946403385,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.86666666666667,62.666666666666664,54.26666666666667,60.9,53.81666666666666,67.1,2020-11-01,-1e-06
Mississippi,2020,12,0.1158974358974359,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.76666666666667,65.23333333333333,57.3,55.4,47.43333333333334,65.5,2020-12-01,-1e-06
Mississippi,2020,2,0.1221973094170403,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,60.11666666666667,67.86666666666667,62.666666666666664,54.26666666666667,57.3,50.6,2020-02-01,-1e-06
Mississippi,2020,3,0.1028749567024593,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,54.73333333333333,67.76666666666667,65.23333333333333,57.3,59.866666666666674,55.1,2020-03-01,-1e-06
Mississippi,2020,4,0.1186943620178041,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,51.93333333333334,66.86666666666666,67.03333333333335,59.866666666666674,62.666666666666664,57.1,2020-04-01,-1e-06
Mississippi,2020,5,0.1215290299314821,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,54.26666666666667,60.9,67.86666666666667,62.666666666666664,65.23333333333333,59.7,2020-05-01,-1e-06
Mississippi,2020,6,0.1245006657789613,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,57.3,55.4,67.76666666666667,65.23333333333333,67.03333333333335,62.8,2020-06-01,-1e-06
Mississippi,2020,7,0.1221301020408163,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,59.866666666666674,51.93333333333334,66.86666666666666,67.03333333333335,67.86666666666667,65.5,2020-07-01,-1e-06
Mississippi,2020,8,0.1151882578174856,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,62.666666666666664,54.26666666666667,60.9,67.86666666666667,67.76666666666667,67.4,2020-08-01,-1e-06
Mississippi,2020,9,0.1036121673003802,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,65.23333333333333,57.3,55.4,67.76666666666667,66.86666666666666,68.2,2020-09-01,-1e-06
New Hampshire,2016,1,0.0552083333333333,0.002,0.0037777777777777,0.0174285714285714,0.0209999999999999,0.0139999999999999,0,44.3,46.76666666666667,35.63333333333333,25.03333333333333,27.733333333333334,22.9,2016-01-01,0.014068783068783
New Hampshire,2016,10,0.045045045045045,0.0209999999999999,0.0139999999999999,0.0032,0.0056666666666666,0.0006666666666666,0,46.76666666666667,35.63333333333333,25.03333333333333,47.366666666666674,39.016666666666666,48.7,2016-10-01,0.0076222222222221666
New Hampshire,2016,11,0.0588865096359743,-1e-06,0.0069999999999999,0.006,0.00125,-1e-06,2,48.23333333333333,40.06666666666667,27.733333333333334,38.766666666666666,31.61666666666667,47.7,2016-11-01,0.004749999999999967
New Hampshire,2016,12,0.0663716814159292,0.0139999999999999,0.0,0.006,0.00125,-1e-06,1,48.366666666666674,43.93333333333334,31.53333333333333,30.96666666666667,25.933333333333337,45.7,2016-12-01,0.002416666666666667
New Hampshire,2016,2,0.0620985010706638,0.002,0.0042,0.0185333333333333,-1e-06,0.0069999999999999,1,36.48333333333333,48.23333333333333,40.06666666666667,27.733333333333334,31.53333333333333,24.3,2016-02-01,0.007577444444444433
New Hampshire,2016,3,0.0603960396039603,0.0018571428571428,0.0082857142857142,0.0226363636363636,0.0139999999999999,0.0,0,27.083333333333332,48.366666666666674,43.93333333333334,31.53333333333333,35.63333333333333,27.9,2016-03-01,0.014974025974025902
New Hampshire,2016,4,0.0328502415458937,0.0037777777777777,0.0174285714285714,0.0209999999999999,0.0139999999999999,0.0032,0,25.03333333333333,47.366666666666674,46.76666666666667,35.63333333333333,40.06666666666667,31.0,2016-04-01,0.0174761904761904
New Hampshire,2016,5,0.0466058763931104,0.0042,0.0185333333333333,-1e-06,0.0069999999999999,0.006,1,27.733333333333334,38.766666666666666,48.23333333333333,40.06666666666667,43.93333333333334,35.7,2016-05-01,0.008510777777777733
New Hampshire,2016,6,0.0558229066410009,0.0082857142857142,0.0226363636363636,0.0139999999999999,0.0,0.006,0,31.53333333333333,30.96666666666667,48.366666666666674,43.93333333333334,46.76666666666667,40.2,2016-06-01,0.012212121212121167
New Hampshire,2016,7,0.0472222222222222,0.0174285714285714,0.0209999999999999,0.0139999999999999,0.0032,0.0056666666666666,0,35.63333333333333,25.03333333333333,47.366666666666674,46.76666666666667,48.23333333333333,44.3,2016-07-01,0.012733333333333268
New Hampshire,2016,8,0.0664240218380345,0.0185333333333333,-1e-06,0.0069999999999999,0.006,0.00125,1,40.06666666666667,27.733333333333334,38.766666666666666,48.23333333333333,48.366666666666674,47.3,2016-08-01,0.004332999999999966
New Hampshire,2016,9,0.0625550660792951,0.0226363636363636,0.0139999999999999,0.0,0.006,0.00125,0,43.93333333333334,31.53333333333333,30.96666666666667,48.366666666666674,47.366666666666674,48.7,2016-09-01,0.006666666666666633
New Hampshire,2017,1,0.0585048754062838,0.0139999999999999,0.0032,0.0056666666666666,0.0006666666666666,-1e-06,1,47.366666666666674,45.833333333333336,35.233333333333334,25.933333333333337,27.666666666666668,25.7,2017-01-01,0.003177777777777734
New Hampshire,2017,10,0.0534124629080118,0.0006666666666666,-1e-06,-1e-06,-1e-06,-1e-06,4,45.833333333333336,35.233333333333334,25.933333333333337,46.86666666666667,37.8,48.5,2017-10-01,-1e-06
