state,birth_year,birth_month,LBW_ratio,latitude,longitude,mp1,mp2,mp3,mp4,mp5,missing_per_row
Delaware,2019.0,1,0.1011363636363636,38.9896,-75.505,-1e-06,29.666666666666668,-1e-06,-1e-06,-1e-06,4
Delaware,2019.0,10,0.0813704496788008,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2019.0,11,0.0699881376037959,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2019.0,12,0.0809061488673139,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2019.0,2,0.0747126436781609,38.9896,-75.505,29.666666666666668,-1e-06,-1e-06,-1e-06,-1e-06,4
Delaware,2019.0,3,0.0874125874125874,38.9896,-75.505,29.666666666666668,-1e-06,-1e-06,-1e-06,-1e-06,4
Delaware,2019.0,4,0.0715197956577266,38.9896,-75.505,29.666666666666668,-1e-06,-1e-06,-1e-06,-1e-06,4
Delaware,2019.0,5,0.0932835820895522,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2019.0,6,0.0741626794258373,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2019.0,7,0.090497737556561,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2019.0,8,0.0979591836734693,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2019.0,9,0.0835978835978836,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2020.0,1,0.0833333333333333,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2020.0,10,0.0831460674157303,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2020.0,11,0.0819245773732119,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2020.0,12,0.0857142857142857,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2020.0,2,0.079589216944801,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2020.0,3,0.0798569725864123,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2020.0,4,0.0850253807106599,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2020.0,5,0.0440324449594438,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2020.0,6,0.0894677236693091,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2020.0,7,0.0726872246696035,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2020.0,8,0.0752916224814422,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Delaware,2020.0,9,0.062363238512035,38.9896,-75.505,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2016.0,1,0.0887140828143778,28.6305,-82.4497,0.0052727272727272,0.005,-1e-06,0.0802,0.001,1
Florida,2016.0,10,0.0869836321122369,28.6305,-82.4497,0.0802,0.001,1081.081081081081,534.787380952381,734.407,0
Florida,2016.0,11,0.0854122181136399,28.6305,-82.4497,0.0158,-1e-06,850.0,721.0371774193549,2.43875,1
Florida,2016.0,12,0.0880842454738807,28.6305,-82.4497,0.01975,1304.3478260869565,493.6539423076923,728.251090909091,-1e-06,1
Florida,2016.0,2,0.0870810173488293,28.6305,-82.4497,0.0045,0.005,0.323,0.0158,-1e-06,1
Florida,2016.0,3,0.0811044003451251,28.6305,-82.4497,0.0042857142857142,-1e-06,0.1615,0.01975,1304.3478260869565,1
Florida,2016.0,4,0.0877984690963098,28.6305,-82.4497,0.005,-1e-06,0.0802,0.001,1081.081081081081,1
Florida,2016.0,5,0.0903768956289027,28.6305,-82.4497,0.005,0.323,0.0158,-1e-06,850.0,1
Florida,2016.0,6,0.0882224645583424,28.6305,-82.4497,-1e-06,0.1615,0.01975,1304.3478260869565,493.6539423076923,1
Florida,2016.0,7,0.0882878151260504,28.6305,-82.4497,-1e-06,0.0802,0.001,1081.081081081081,534.787380952381,1
Florida,2016.0,8,0.0883552108194112,28.6305,-82.4497,0.323,0.0158,-1e-06,850.0,721.0371774193549,1
Florida,2016.0,9,0.0846905537459283,28.6305,-82.4497,0.1615,0.01975,1304.3478260869565,493.6539423076923,728.251090909091,0
Florida,2017.0,1,0.0862189670956971,28.6305,-82.4497,0.001,1081.081081081081,534.787380952381,734.407,400.8,0
Florida,2017.0,10,0.0866061409772518,28.6305,-82.4497,734.407,400.8,926.5731343283584,-1e-06,-1e-06,2
Florida,2017.0,11,0.0885386669459134,28.6305,-82.4497,2.43875,334.17380952380944,1161.302,-1e-06,-1e-06,2
Florida,2017.0,12,0.0883312933496532,28.6305,-82.4497,-1e-06,607.189393939394,1231.7653846153846,-1e-06,-1e-06,3
Florida,2017.0,2,0.0855514425054351,28.6305,-82.4497,-1e-06,850.0,721.0371774193549,2.43875,334.17380952380944,1
Florida,2017.0,3,0.0880424090064487,28.6305,-82.4497,1304.3478260869565,493.6539423076923,728.251090909091,-1e-06,607.189393939394,1
Florida,2017.0,4,0.0870417681658843,28.6305,-82.4497,1081.081081081081,534.787380952381,734.407,400.8,926.5731343283584,0
Florida,2017.0,5,0.0885025681548794,28.6305,-82.4497,850.0,721.0371774193549,2.43875,334.17380952380944,1161.302,0
Florida,2017.0,6,0.0922871154703522,28.6305,-82.4497,493.6539423076923,728.251090909091,-1e-06,607.189393939394,1231.7653846153846,1
Florida,2017.0,7,0.0893317209106682,28.6305,-82.4497,534.787380952381,734.407,400.8,926.5731343283584,-1e-06,1
Florida,2017.0,8,0.0882252141982864,28.6305,-82.4497,721.0371774193549,2.43875,334.17380952380944,1161.302,-1e-06,1
Florida,2017.0,9,0.0860712633040259,28.6305,-82.4497,728.251090909091,-1e-06,607.189393939394,1231.7653846153846,-1e-06,2
Florida,2018.0,1,0.0857142857142857,28.6305,-82.4497,400.8,926.5731343283584,-1e-06,-1e-06,-1e-06,3
Florida,2018.0,10,0.086123917118395,28.6305,-82.4497,-1e-06,-1e-06,1059.1352468799998,-1e-06,-1e-06,4
Florida,2018.0,11,0.085551948051948,28.6305,-82.4497,-1e-06,1059.1352468799998,-1e-06,-1e-06,-1e-06,4
Florida,2018.0,12,0.0847774203590328,28.6305,-82.4497,-1e-06,1059.1352468799998,-1e-06,-1e-06,-1e-06,4
Florida,2018.0,2,0.0850409836065573,28.6305,-82.4497,334.17380952380944,1161.302,-1e-06,-1e-06,1059.1352468799998,2
Florida,2018.0,3,0.0873367159667494,28.6305,-82.4497,607.189393939394,1231.7653846153846,-1e-06,-1e-06,1059.1352468799998,2
Florida,2018.0,4,0.0855395939688947,28.6305,-82.4497,926.5731343283584,-1e-06,-1e-06,-1e-06,1059.1352468799998,3
Florida,2018.0,5,0.0884490663088449,28.6305,-82.4497,1161.302,-1e-06,-1e-06,1059.1352468799998,-1e-06,3
Florida,2018.0,6,0.0887519963495322,28.6305,-82.4497,1231.7653846153846,-1e-06,-1e-06,1059.1352468799998,-1e-06,3
Florida,2018.0,7,0.0932333296835651,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,1059.1352468799998,-1e-06,4
Florida,2018.0,8,0.0872133425990271,28.6305,-82.4497,-1e-06,-1e-06,1059.1352468799998,-1e-06,-1e-06,4
Florida,2018.0,9,0.0836340812804017,28.6305,-82.4497,-1e-06,-1e-06,1059.1352468799998,-1e-06,-1e-06,4
Florida,2019.0,1,0.0851894859073155,28.6305,-82.4497,-1e-06,1059.1352468799998,-1e-06,-1e-06,-1e-06,4
Florida,2019.0,10,0.0858106037388905,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2019.0,11,0.0878605702939716,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2019.0,12,0.086516676326466,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2019.0,2,0.0841054024786427,28.6305,-82.4497,1059.1352468799998,-1e-06,-1e-06,-1e-06,-1e-06,4
Florida,2019.0,3,0.0878266338841557,28.6305,-82.4497,1059.1352468799998,-1e-06,-1e-06,-1e-06,-1e-06,4
Florida,2019.0,4,0.0884940486458513,28.6305,-82.4497,1059.1352468799998,-1e-06,-1e-06,-1e-06,-1e-06,4
Florida,2019.0,5,0.0865124153498871,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2019.0,6,0.0905451548333922,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2019.0,7,0.0927063852524712,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2019.0,8,0.0889966020387767,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2019.0,9,0.0848403430815335,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2020.0,1,0.0881285069864671,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2020.0,10,0.0858627743683308,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2020.0,11,0.0897122218338576,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2020.0,12,0.0861416878351679,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2020.0,2,0.0864758262116775,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2020.0,3,0.0859470468431772,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2020.0,4,0.0850395603068188,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2020.0,5,0.087463729496062,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2020.0,6,0.085680473372781,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2020.0,7,0.0883687069496556,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2020.0,8,0.090035881865857,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Florida,2020.0,9,0.0832737866212279,28.6305,-82.4497,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2016.0,1,0.0962205758229391,32.6415,-83.4426,0.0045555555555555,0.006375,0.026125,0.0866,0.0139999999999999,0
Georgia,2016.0,10,0.0992026701279436,32.6415,-83.4426,0.0866,0.0139999999999999,1025.641435897436,526.431546875,667.6427878787879,0
Georgia,2016.0,11,0.0989327146171693,32.6415,-83.4426,0.034,0.0139999999999999,809.5242857142857,687.7585692307692,2.43875,0
Georgia,2016.0,12,0.0991646456480733,32.6415,-83.4426,0.032,1304.3478260869565,466.72790909090907,690.5829655172413,-1e-06,1
Georgia,2016.0,2,0.0948076923076923,32.6415,-83.4426,0.0045,0.0065555555555555,0.0566,0.034,0.0139999999999999,0
Georgia,2016.0,3,0.0953529357202485,32.6415,-83.4426,0.0042857142857142,0.0096666666666666,0.0514545454545454,0.032,1304.3478260869565,0
Georgia,2016.0,4,0.1006858165192326,32.6415,-83.4426,0.006375,0.026125,0.0866,0.0139999999999999,1025.641435897436,0
Georgia,2016.0,5,0.0987958661230681,32.6415,-83.4426,0.0065555555555555,0.0566,0.034,0.0139999999999999,809.5242857142857,0
Georgia,2016.0,6,0.0949431450494591,32.6415,-83.4426,0.0096666666666666,0.0514545454545454,0.032,1304.3478260869565,466.72790909090907,0
Georgia,2016.0,7,0.1003484943257975,32.6415,-83.4426,0.026125,0.0866,0.0139999999999999,1025.641435897436,526.431546875,0
Georgia,2016.0,8,0.0959902794653706,32.6415,-83.4426,0.0566,0.034,0.0139999999999999,809.5242857142857,687.7585692307692,0
Georgia,2016.0,9,0.0986177565124933,32.6415,-83.4426,0.0514545454545454,0.032,1304.3478260869565,466.72790909090907,690.5829655172413,0
Georgia,2017.0,1,0.1025044223070477,32.6415,-83.4426,0.0139999999999999,1025.641435897436,526.431546875,667.6427878787879,400.8,0
Georgia,2017.0,10,0.098671374152188,32.6415,-83.4426,667.6427878787879,400.8,926.5731343283584,-1e-06,-1e-06,2
Georgia,2017.0,11,0.0983453304664859,32.6415,-83.4426,2.43875,334.17380952380944,1161.302,-1e-06,-1e-06,2
Georgia,2017.0,12,0.1033398094180775,32.6415,-83.4426,-1e-06,607.189393939394,1231.7653846153846,-1e-06,-1e-06,3
Georgia,2017.0,2,0.0919749343036183,32.6415,-83.4426,0.0139999999999999,809.5242857142857,687.7585692307692,2.43875,334.17380952380944,0
Georgia,2017.0,3,0.0945907940376863,32.6415,-83.4426,1304.3478260869565,466.72790909090907,690.5829655172413,-1e-06,607.189393939394,1
Georgia,2017.0,4,0.0996188317708869,32.6415,-83.4426,1025.641435897436,526.431546875,667.6427878787879,400.8,926.5731343283584,0
Georgia,2017.0,5,0.1039789789789789,32.6415,-83.4426,809.5242857142857,687.7585692307692,2.43875,334.17380952380944,1161.302,0
Georgia,2017.0,6,0.1069985908877407,32.6415,-83.4426,466.72790909090907,690.5829655172413,-1e-06,607.189393939394,1231.7653846153846,1
Georgia,2017.0,7,0.097986577181208,32.6415,-83.4426,526.431546875,667.6427878787879,400.8,926.5731343283584,-1e-06,1
Georgia,2017.0,8,0.0976253298153034,32.6415,-83.4426,687.7585692307692,2.43875,334.17380952380944,1161.302,-1e-06,1
Georgia,2017.0,9,0.0910379029401346,32.6415,-83.4426,690.5829655172413,-1e-06,607.189393939394,1231.7653846153846,-1e-06,2
Georgia,2018.0,1,0.0949583017437452,32.6415,-83.4426,400.8,926.5731343283584,-1e-06,-1e-06,-1e-06,3
Georgia,2018.0,10,0.1027855153203342,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2018.0,11,0.1092436974789916,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2018.0,12,0.1000836353498745,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2018.0,2,0.1082062454611474,32.6415,-83.4426,334.17380952380944,1161.302,-1e-06,-1e-06,-1e-06,3
Georgia,2018.0,3,0.0976421372884578,32.6415,-83.4426,607.189393939394,1231.7653846153846,-1e-06,-1e-06,-1e-06,3
Georgia,2018.0,4,0.1014221945396034,32.6415,-83.4426,926.5731343283584,-1e-06,-1e-06,-1e-06,-1e-06,4
Georgia,2018.0,5,0.1065409882890602,32.6415,-83.4426,1161.302,-1e-06,-1e-06,-1e-06,-1e-06,4
Georgia,2018.0,6,0.1008678881388621,32.6415,-83.4426,1231.7653846153846,-1e-06,-1e-06,-1e-06,-1e-06,4
Georgia,2018.0,7,0.100390044576523,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2018.0,8,0.0993218302000171,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2018.0,9,0.0918472652218782,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2019.0,1,0.1001119611867885,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2019.0,10,0.1011481683980317,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2019.0,11,0.1083646430690132,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2019.0,12,0.1003275620028076,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2019.0,2,0.1015323673511935,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2019.0,3,0.1077149877149877,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2019.0,4,0.0970051426842795,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2019.0,5,0.1012380952380952,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2019.0,6,0.0961188599151,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2019.0,7,0.1019686110859112,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2019.0,8,0.0943605494411739,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2019.0,9,0.0938812785388127,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2020.0,1,0.0975747320924985,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2020.0,10,0.1009685940710302,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2020.0,11,0.1008648536000833,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2020.0,12,0.1013211579560909,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2020.0,2,0.0988941548183254,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2020.0,3,0.0976702508960573,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2020.0,4,0.0895983522142121,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2020.0,5,0.1016560255387071,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2020.0,6,0.1025260029717682,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2020.0,7,0.0991642407737815,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2020.0,8,0.0981511691136487,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Georgia,2020.0,9,0.0951841359773371,32.6415,-83.4426,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2016.0,1,0.0757162346521145,20.2927,-156.373,-1e-06,0.3842053333333333,0.32208725,0.006,0.0013333333333333,1
Hawaii,2016.0,10,0.0707908163265306,20.2927,-156.373,0.006,0.0013333333333333,0.0,-1e-06,-1e-06,2
Hawaii,2016.0,11,0.0814380044020542,20.2927,-156.373,-1e-06,0.001,-1e-06,-1e-06,-1e-06,4
Hawaii,2016.0,12,0.0713813615333774,20.2927,-156.373,-1e-06,0.001,-1e-06,-1e-06,-1e-06,4
Hawaii,2016.0,2,0.0685675492192803,20.2927,-156.373,-1e-06,0.3581187857142858,0.005,-1e-06,0.001,2
Hawaii,2016.0,3,0.0822192513368983,20.2927,-156.373,-1e-06,0.3581187857142858,0.005,-1e-06,0.001,2
Hawaii,2016.0,4,0.0845460845460845,20.2927,-156.373,0.3842053333333333,0.32208725,0.006,0.0013333333333333,0.0,0
Hawaii,2016.0,5,0.1041666666666666,20.2927,-156.373,0.3581187857142858,0.005,-1e-06,0.001,-1e-06,2
Hawaii,2016.0,6,0.0924775707384403,20.2927,-156.373,0.3581187857142858,0.005,-1e-06,0.001,-1e-06,2
Hawaii,2016.0,7,0.0717639168343393,20.2927,-156.373,0.32208725,0.006,0.0013333333333333,0.0,-1e-06,1
Hawaii,2016.0,8,0.0874689826302729,20.2927,-156.373,0.005,-1e-06,0.001,-1e-06,-1e-06,3
Hawaii,2016.0,9,0.0798454603992273,20.2927,-156.373,0.005,-1e-06,0.001,-1e-06,-1e-06,3
Hawaii,2017.0,1,0.0803689064558629,20.2927,-156.373,0.0013333333333333,0.0,-1e-06,-1e-06,-1e-06,3
Hawaii,2017.0,10,0.0817941952506596,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2017.0,11,0.0695528743789922,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2017.0,12,0.0738675958188153,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2017.0,2,0.0807635829662261,20.2927,-156.373,0.001,-1e-06,-1e-06,-1e-06,-1e-06,4
Hawaii,2017.0,3,0.0679219905850706,20.2927,-156.373,0.001,-1e-06,-1e-06,-1e-06,-1e-06,4
Hawaii,2017.0,4,0.0894886363636363,20.2927,-156.373,0.0,-1e-06,-1e-06,-1e-06,-1e-06,4
Hawaii,2017.0,5,0.0692090395480226,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2017.0,6,0.0835197613721103,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2017.0,7,0.0853174603174603,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2017.0,8,0.0873124147339699,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2017.0,9,0.0861723446893787,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2018.0,1,0.0779127948534667,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2018.0,10,0.0894479385045422,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,1.6225705384615383,4
Hawaii,2018.0,11,0.0911062906724512,20.2927,-156.373,-1e-06,-1e-06,-1e-06,3.656354,1.4530885833333336,3
Hawaii,2018.0,12,0.0740479548660084,20.2927,-156.373,-1e-06,-1e-06,-1e-06,3.656354,1.4530885833333336,3
Hawaii,2018.0,2,0.0734824281150159,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2018.0,3,0.0629067245119305,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2018.0,4,0.079913606911447,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2018.0,5,0.0772849462365591,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2018.0,6,0.0670553935860058,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2018.0,7,0.0780911062906724,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2018.0,8,0.0758959943780745,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,3.656354,4
Hawaii,2018.0,9,0.0725915875169606,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,3.656354,4
Hawaii,2019.0,1,0.0751276440554339,20.2927,-156.373,-1e-06,-1e-06,-1e-06,1.6225705384615383,-1e-06,4
Hawaii,2019.0,10,0.0901348474095102,20.2927,-156.373,1.6225705384615383,-1e-06,0.7090098181818182,-1e-06,-1e-06,3
Hawaii,2019.0,11,0.080028328611898,20.2927,-156.373,1.4530885833333336,-1e-06,0.7090098181818182,-1e-06,-1e-06,3
Hawaii,2019.0,12,0.0815731973780043,20.2927,-156.373,1.4530885833333336,0.7090098181818182,-1e-06,-1e-06,-1e-06,3
Hawaii,2019.0,2,0.053951367781155,20.2927,-156.373,-1e-06,-1e-06,3.656354,1.4530885833333336,-1e-06,3
Hawaii,2019.0,3,0.0737704918032786,20.2927,-156.373,-1e-06,-1e-06,3.656354,1.4530885833333336,0.7090098181818182,2
Hawaii,2019.0,4,0.0801850424055512,20.2927,-156.373,-1e-06,-1e-06,1.6225705384615383,-1e-06,0.7090098181818182,3
Hawaii,2019.0,5,0.0818181818181818,20.2927,-156.373,-1e-06,3.656354,1.4530885833333336,-1e-06,0.7090098181818182,2
Hawaii,2019.0,6,0.0809379727685325,20.2927,-156.373,-1e-06,3.656354,1.4530885833333336,0.7090098181818182,-1e-06,2
Hawaii,2019.0,7,0.0680224403927068,20.2927,-156.373,-1e-06,1.6225705384615383,-1e-06,0.7090098181818182,-1e-06,3
Hawaii,2019.0,8,0.0789115646258503,20.2927,-156.373,3.656354,1.4530885833333336,-1e-06,0.7090098181818182,-1e-06,2
Hawaii,2019.0,9,0.0751404494382022,20.2927,-156.373,3.656354,1.4530885833333336,0.7090098181818182,-1e-06,-1e-06,2
Hawaii,2020.0,1,0.0879284649776453,20.2927,-156.373,-1e-06,0.7090098181818182,-1e-06,-1e-06,-1e-06,4
Hawaii,2020.0,10,0.0641867250182348,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2020.0,11,0.0638783269961977,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2020.0,12,0.0588709677419354,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2020.0,2,0.0889929742388758,20.2927,-156.373,-1e-06,0.7090098181818182,-1e-06,-1e-06,-1e-06,4
Hawaii,2020.0,3,0.0742685671417854,20.2927,-156.373,0.7090098181818182,-1e-06,-1e-06,-1e-06,-1e-06,4
Hawaii,2020.0,4,0.0684292379471228,20.2927,-156.373,0.7090098181818182,-1e-06,-1e-06,-1e-06,-1e-06,4
Hawaii,2020.0,5,0.0622154779969651,20.2927,-156.373,0.7090098181818182,-1e-06,-1e-06,-1e-06,-1e-06,4
Hawaii,2020.0,6,0.0869198312236286,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2020.0,7,0.0861937452326468,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2020.0,8,0.0705521472392638,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Hawaii,2020.0,9,0.0786686838124054,20.2927,-156.373,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Louisiana,2016.0,1,0.0971798780487804,31.0689,-91.9968,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Louisiana,2016.0,10,0.115765850009351,31.0689,-91.9968,-1e-06,-1e-06,1081.081081081081,543.4129032258064,847.3923076923077,2
Louisiana,2016.0,11,0.1033778767631774,31.0689,-91.9968,-1e-06,-1e-06,850.0,732.8573770491804,4.875,2
Louisiana,2016.0,12,0.1103698055661456,31.0689,-91.9968,-1e-06,1304.3478260869565,503.3333333333333,785.3686274509804,-1e-06,2
Louisiana,2016.0,2,0.0997276346113555,31.0689,-91.9968,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5
Louisiana,2016.0,3,0.1080358847108226,31.0689,-91.9968,-1e-06,-1e-06,-1e-06,-1e-06,1304.3478260869565,4
Louisiana,2016.0,4,0.1056006840530141,31.0689,-91.9968,-1e-06,-1e-06,-1e-06,-1e-06,1081.081081081081,4
Louisiana,2016.0,5,0.1103974307507025,31.0689,-91.9968,-1e-06,-1e-06,-1e-06,-1e-06,850.0,4
Louisiana,2016.0,6,0.1026945543621631,31.0689,-91.9968,-1e-06,-1e-06,-1e-06,1304.3478260869565,503.3333333333333,3
Louisiana,2016.0,7,0.1132176712573779,31.0689,-91.9968,-1e-06,-1e-06,-1e-06,1081.081081081081,543.4129032258064,3
